      1 #<seq id> <alignment start> <alignment end> <envelope start> <envelope end> <hmm acc> <hmm name> <type> <hmm start> <hmm end> <hmm length> <bit score> <E-value> <clan>
      1 #Pfam-A regions from Pfam version 33.1 for ncbi taxid 9606 'Homo sapiens (Human)'
      1 #Total number of proteins in proteome: 74340
      1 PF04031
      1 PF04034
      1 PF04048
      1 PF04049
      1 PF04050
      1 PF04063
      1 PF04064
      1 PF04073
      1 PF04084
      1 PF04086
      1 PF04088
      1 PF04110
      1 PF04129
      1 PF04135
      1 PF04136
      1 PF04140
      1 PF04176
      1 PF04181
      1 PF04182
      1 PF04189
      1 PF04266
      1 PF04272
      1 PF04275
      1 PF04281
      1 PF04360
      1 PF04421
      1 PF04437
      1 PF04573
      1 PF04603
      1 PF04696
      1 PF04709
      1 PF04724
      1 PF04794
      1 PF04821
      1 PF04869
      1 PF04871
      1 PF04874
      1 PF04889
      1 PF04909
      1 PF04925
      1 PF04935
      1 PF04939
      1 PF04949
      1 PF04990
      1 PF04992
      1 PF05005
      1 PF05007
      1 PF05011
      1 PF05026
      1 PF05028
      1 PF05029
      1 PF05048
      1 PF05060
      1 PF05076
      1 PF05131
      1 PF05132
      1 PF05158
      1 PF05161
      1 PF05168
      1 PF05172
      1 PF05180
      1 PF05187
      1 PF05198
      1 PF05199
      1 PF05206
      1 PF05254
      1 PF05301
      1 PF05326
      1 PF05345
      1 PF05365
      1 PF05366
      1 PF05432
      1 PF05454
      1 PF05477
      1 PF05593
      1 PF05604
      1 PF05612
      1 PF05652
      1 PF05667
      1 PF05676
      1 PF05680
      1 PF05700
      1 PF05724
      1 PF05726
      1 PF05782
      1 PF05804
      1 PF05806
      1 PF05839
      1 PF05881
      1 PF05907
      1 PF05922
      1 PF05937
      1 PF05970
      1 PF05995
      1 PF06012
      1 PF06026
      1 PF06102
      1 PF06121
      1 PF06159
      1 PF06202
      1 PF06209
      1 PF06211
      1 PF06244
      1 PF06271
      1 PF06293
      1 PF06331
      1 PF06373
      1 PF06396
      1 PF06421
      1 PF06423
      1 PF06424
      1 PF06432
      1 PF06444
      1 PF06446
      1 PF06448
      1 PF06455
      1 PF06463
      1 PF06529
      1 PF06540
      1 PF06554
      1 PF06567
      1 PF06581
      1 PF06614
      1 PF06628
      1 PF06632
      1 PF06729
      1 PF06784
      1 PF06803
      1 PF06821
      1 PF06827
      1 PF06858
      1 PF06875
      1 PF06911
      1 PF06969
      1 PF06979
      1 PF06984
      1 PF06989
      1 PF06991
      1 PF07000
      1 PF07034
      1 PF07052
      1 PF07189
      1 PF07228
      1 PF07259
      1 PF07263
      1 PF07353
      1 PF07359
      1 PF07392
      1 PF07539
      1 PF07540
      1 PF07544
      1 PF07557
      1 PF07569
      1 PF07572
      1 PF07706
      1 PF07718
      1 PF07722
      1 PF07741
      1 PF07743
      1 PF07757
      1 PF07779
      1 PF07780
      1 PF07786
      1 PF07817
      1 PF07834
      1 PF07847
      1 PF07890
      1 PF07896
      1 PF07904
      1 PF07926
      1 PF07941
      1 PF07985
      1 PF07998
      1 PF08032
      1 PF08035
      1 PF08040
      1 PF08063
      1 PF08064
      1 PF08144
      1 PF08149
      1 PF08153
      1 PF08155
      1 PF08157
      1 PF08161
      1 PF08163
      1 PF08170
      1 PF08172
      1 PF08208
      1 PF08213
      1 PF08231
      1 PF08234
      1 PF08236
      1 PF08243
      1 PF08285
      1 PF08292
      1 PF08298
      1 PF08365
      1 PF08375
      1 PF08450
      1 PF08492
      1 PF08510
      1 PF08523
      1 PF08524
      1 PF08534
      1 PF08551
      1 PF08561
      1 PF08572
      1 PF08600
      1 PF08604
      1 PF08617
      1 PF08629
      1 PF08631
      1 PF08638
      1 PF08640
      1 PF08644
      1 PF08647
      1 PF08660
      1 PF08672
      1 PF08694
      1 PF08698
      1 PF08712
      1 PF08746
      1 PF08767
      1 PF08772
      1 PF08774
      1 PF08785
      1 PF08910
      1 PF08917
      1 PF08920
      1 PF08923
      1 PF08939
      1 PF08945
      1 PF08961
      1 PF08991
      1 PF08997
      1 PF09006
      1 PF09014
      1 PF09026
      1 PF09034
      1 PF09040
      1 PF09041
      1 PF09049
      1 PF09050
      1 PF09051
      1 PF09073
      1 PF09088
      1 PF09103
      1 PF09138
      1 PF09166
      1 PF09169
      1 PF09170
      1 PF09180
      1 PF09191
      1 PF09193
      1 PF09202
      1 PF09256
      1 PF09282
      1 PF09291
      1 PF09292
      1 PF09295
      1 PF09349
      1 PF09350
      1 PF09368
      1 PF09371
      1 PF09412
      1 PF09416
      1 PF09445
      1 PF09494
      1 PF09496
      1 PF09531
      1 PF09607
      1 PF09637
      1 PF09649
      1 PF09724
      1 PF09725
      1 PF09736
      1 PF09737
      1 PF09739
      1 PF09743
      1 PF09748
      1 PF09755
      1 PF09758
      1 PF09763
      1 PF09768
      1 PF09775
      1 PF09797
      1 PF09808
      1 PF09809
      1 PF09812
      1 PF09822
      1 PF09825
      1 PF10058
      1 PF10147
      1 PF10157
      1 PF10159
      1 PF10161
      1 PF10166
      1 PF10169
      1 PF10171
      1 PF10172
      1 PF10178
      1 PF10179
      1 PF10183
      1 PF10198
      1 PF10199
      1 PF10200
      1 PF10213
      1 PF10215
      1 PF10222
      1 PF10232
      1 PF10235
      1 PF10247
      1 PF10252
      1 PF10258
      1 PF10260
      1 PF10261
      1 PF10270
      1 PF10273
      1 PF10304
      1 PF10309
      1 PF10357
      1 PF10363
      1 PF10376
      1 PF10403
      1 PF10404
      1 PF10405
      1 PF10413
      1 PF10415
      1 PF10419
      1 PF10420
      1 PF10426
      1 PF10441
      1 PF10444
      1 PF10453
      1 PF10471
      1 PF10472
      1 PF10481
      1 PF10490
      1 PF10492
      1 PF10501
      1 PF10504
      1 PF10505
      1 PF10507
      1 PF10512
      1 PF10561
      1 PF10571
      1 PF10580
      1 PF10583
      1 PF10599
      1 PF10650
      1 PF10744
      1 PF10780
      1 PF10873
      1 PF11095
      1 PF11107
      1 PF11109
      1 PF11315
      1 PF11380
      1 PF11409
      1 PF11465
      1 PF11466
      1 PF11521
      1 PF11560
      1 PF11571
      1 PF11620
      1 PF11626
      1 PF11636
      1 PF11699
      1 PF11707
      1 PF11708
      1 PF11719
      1 PF11816
      1 PF11822
      1 PF11831
      1 PF11861
      1 PF11865
      1 PF11875
      1 PF11911
      1 PF11919
      1 PF11931
      1 PF11941
      1 PF11978
      1 PF12002
      1 PF12009
      1 PF12017
      1 PF12018
      1 PF12047
      1 PF12104
      1 PF12108
      1 PF12109
      1 PF12134
      1 PF12160
      1 PF12177
      1 PF12201
      1 PF12214
      1 PF12215
      1 PF12253
      1 PF12258
      1 PF12330
      1 PF12333
      1 PF12341
      1 PF12368
      1 PF12372
      1 PF12432
      1 PF12463
      1 PF12470
      1 PF12483
      1 PF12491
      1 PF12513
      1 PF12542
      1 PF12554
      1 PF12560
      1 PF12597
      1 PF12627
      1 PF12643
      1 PF12656
      1 PF12660
      1 PF12733
      1 PF12804
      1 PF12830
      1 PF12859
      1 PF12871
      1 PF12896
      1 PF12940
      1 PF12971
      1 PF12972
      1 PF13019
      1 PF13092
      1 PF13094
      1 PF13167
      1 PF13180
      1 PF13279
      1 PF13300
      1 PF13304
      1 PF13339
      1 PF13341
      1 PF13349
      1 PF13359
      1 PF13383
      1 PF13392
      1 PF13401
      1 PF13423
      1 PF13428
      1 PF13431
      1 PF13439
      1 PF13483
      1 PF13506
      1 PF13534
      1 PF13538
      1 PF13583
      1 PF13593
      1 PF13616
      1 PF13821
      1 PF13842
      1 PF13844
      1 PF13862
      1 PF13874
      1 PF13881
      1 PF13890
      1 PF13904
      1 PF13931
      1 PF13934
      1 PF13971
      1 PF13975
      1 PF14008
      1 PF14186
      1 PF14252
      1 PF14469
      1 PF14493
      1 PF14542
      1 PF14565
      1 PF14570
      1 PF14599
      1 PF14622
      1 PF14629
      1 PF14630
      1 PF14632
      1 PF14633
      1 PF14635
      1 PF14639
      1 PF14641
      1 PF14643
      1 PF14644
      1 PF14656
      1 PF14663
      1 PF14665
      1 PF14666
      1 PF14668
      1 PF14669
      1 PF14688
      1 PF14691
      1 PF14695
      1 PF14697
      1 PF14699
      1 PF14700
      1 PF14701
      1 PF14702
      1 PF14704
      1 PF14738
      1 PF14759
      1 PF14775
      1 PF14777
      1 PF14778
      1 PF14788
      1 PF14797
      1 PF14800
      1 PF14806
      1 PF14807
      1 PF14837
      1 PF14838
      1 PF14852
      1 PF14853
      1 PF14868
      1 PF14880
      1 PF14906
      1 PF14908
      1 PF14918
      1 PF14919
      1 PF14924
      1 PF14925
      1 PF14932
      1 PF14943
      1 PF14945
      1 PF14953
      1 PF14958
      1 PF14960
      1 PF14962
      1 PF14966
      1 PF14969
      1 PF14972
      1 PF14975
      1 PF14978
      1 PF14980
      1 PF14981
      1 PF14983
      1 PF14985
      1 PF14991
      1 PF14993
      1 PF14996
      1 PF15000
      1 PF15013
      1 PF15016
      1 PF15023
      1 PF15029
      1 PF15033
      1 PF15034
      1 PF15039
      1 PF15041
      1 PF15042
      1 PF15046
      1 PF15048
      1 PF15052
      1 PF15055
      1 PF15062
      1 PF15072
      1 PF15073
      1 PF15075
      1 PF15076
      1 PF15080
      1 PF15085
      1 PF15086
      1 PF15088
      1 PF15089
      1 PF15092
      1 PF15095
      1 PF15098
      1 PF15099
      1 PF15101
      1 PF15103
      1 PF15104
      1 PF15105
      1 PF15109
      1 PF15110
      1 PF15112
      1 PF15116
      1 PF15120
      1 PF15122
      1 PF15123
      1 PF15128
      1 PF15130
      1 PF15133
      1 PF15138
      1 PF15140
      1 PF15141
      1 PF15142
      1 PF15144
      1 PF15145
      1 PF15148
      1 PF15149
      1 PF15150
      1 PF15151
      1 PF15158
      1 PF15159
      1 PF15161
      1 PF15163
      1 PF15164
      1 PF15172
      1 PF15174
      1 PF15182
      1 PF15184
      1 PF15188
      1 PF15191
      1 PF15192
      1 PF15195
      1 PF15196
      1 PF15198
      1 PF15201
      1 PF15203
      1 PF15204
      1 PF15208
      1 PF15209
      1 PF15213
      1 PF15215
      1 PF15217
      1 PF15218
      1 PF15219
      1 PF15220
      1 PF15221
      1 PF15257
      1 PF15261
      1 PF15281
      1 PF15285
      1 PF15289
      1 PF15291
      1 PF15292
      1 PF15293
      1 PF15295
      1 PF15305
      1 PF15310
      1 PF15311
      1 PF15312
      1 PF15318
      1 PF15322
      1 PF15325
      1 PF15331
      1 PF15334
      1 PF15338
      1 PF15339
      1 PF15346
      1 PF15347
      1 PF15349
      1 PF15351
      1 PF15353
      1 PF15354
      1 PF15355
      1 PF15356
      1 PF15360
      1 PF15367
      1 PF15377
      1 PF15379
      1 PF15384
      1 PF15395
      1 PF15431
      1 PF15433
      1 PF15435
      1 PF15442
      1 PF15443
      1 PF15444
      1 PF15449
      1 PF15462
      1 PF15464
      1 PF15469
      1 PF15471
      1 PF15472
      1 PF15473
      1 PF15475
      1 PF15478
      1 PF15482
      1 PF15488
      1 PF15498
      1 PF15499
      1 PF15502
      1 PF15503
      1 PF15504
      1 PF15509
      1 PF15512
      1 PF15546
      1 PF15547
      1 PF15548
      1 PF15550
      1 PF15553
      1 PF15554
      1 PF15559
      1 PF15576
      1 PF15578
      1 PF15632
      1 PF15661
      1 PF15664
      1 PF15668
      1 PF15674
      1 PF15677
      1 PF15680
      1 PF15681
      1 PF15683
      1 PF15684
      1 PF15688
      1 PF15689
      1 PF15690
      1 PF15693
      1 PF15702
      1 PF15707
      1 PF15713
      1 PF15716
      1 PF15721
      1 PF15726
      1 PF15727
      1 PF15728
      1 PF15729
      1 PF15730
      1 PF15734
      1 PF15740
      1 PF15741
      1 PF15743
      1 PF15746
      1 PF15747
      1 PF15748
      1 PF15750
      1 PF15752
      1 PF15754
      1 PF15755
      1 PF15756
      1 PF15757
      1 PF15758
      1 PF15760
      1 PF15765
      1 PF15768
      1 PF15769
      1 PF15770
      1 PF15771
      1 PF15772
      1 PF15776
      1 PF15778
      1 PF15786
      1 PF15789
      1 PF15793
      1 PF15798
      1 PF15799
      1 PF15803
      1 PF15805
      1 PF15811
      1 PF15813
      1 PF15814
      1 PF15816
      1 PF15819
      1 PF15820
      1 PF15822
      1 PF15823
      1 PF15824
      1 PF15826
      1 PF15827
      1 PF15828
      1 PF15829
      1 PF15833
      1 PF15835
      1 PF15837
      1 PF15841
      1 PF15844
      1 PF15845
      1 PF15846
      1 PF15847
      1 PF15849
      1 PF15852
      1 PF15854
      1 PF15855
      1 PF15856
      1 PF15858
      1 PF15862
      1 PF15873
      1 PF15878
      1 PF15879
      1 PF15880
      1 PF15895
      1 PF15897
      1 PF15911
      1 PF15912
      1 PF15921
      1 PF15938
      1 PF15966
      1 PF15996
      1 PF16002
      1 PF16025
      1 PF16045
      1 PF16054
      1 PF16090
      1 PF16099
      1 PF16101
      1 PF16164
      1 PF16193
      1 PF16201
      1 PF16210
      1 PF16276
      1 PF16347
      1 PF16360
      1 PF16401
      1 PF16491
      1 PF16500
      1 PF16503
      1 PF16528
      1 PF16529
      1 PF16531
      1 PF16577
      1 PF16588
      1 PF16599
      1 PF16601
      1 PF16611
      1 PF16612
      1 PF16613
      1 PF16620
      1 PF16624
      1 PF16625
      1 PF16633
      1 PF16634
      1 PF16635
      1 PF16636
      1 PF16637
      1 PF16649
      1 PF16669
      1 PF16679
      1 PF16682
      1 PF16687
      1 PF16692
      1 PF16698
      1 PF16706
      1 PF16716
      1 PF16717
      1 PF16727
      1 PF16744
      1 PF16752
      1 PF16759
      1 PF16764
      1 PF16766
      1 PF16769
      1 PF16791
      1 PF16799
      1 PF16808
      1 PF16832
      1 PF16833
      1 PF16835
      1 PF16837
      1 PF16840
      1 PF16901
      1 PF16921
      1 PF16922
      1 PF16969
      1 PF17034
      1 PF17065
      1 PF17101
      1 PF17102
      1 PF17103
      1 PF17120
      1 PF17121
      1 PF17169
      1 PF17180
      1 PF17211
      1 PF17213
      1 PF17292
      1 PF17307
      1 PF17333
      1 PF17391
      1 PF17392
      1 PF17408
      1 PF17489
      1 PF17517
      1 PF17665
      1 PF17666
      1 PF17670
      1 PF17683
      1 PF17686
      1 PF17687
      1 PF17692
      1 PF17694
      1 PF17696
      1 PF17698
      1 PF17699
      1 PF17700
      1 PF17702
      1 PF17705
      1 PF17706
      1 PF17707
      1 PF17710
      1 PF17711
      1 PF17712
      1 PF17713
      1 PF17714
      1 PF17715
      1 PF17729
      1 PF17731
      1 PF17737
      1 PF17738
      1 PF17739
      1 PF17742
      1 PF17749
      1 PF17759
      1 PF17773
      1 PF17778
      1 PF17795
      1 PF17796
      1 PF17798
      1 PF17799
      1 PF17822
      1 PF17827
      1 PF17869
      1 PF17870
      1 PF17875
      1 PF17903
      1 PF17968
      1 PF18026
      1 PF18048
      1 PF18051
      1 PF18072
      1 PF18077
      1 PF18084
      1 PF18098
      1 PF18114
      1 PF18130
      1 PF18141
      1 PF18147
      1 PF18162
      1 PF18262
      1 PF18263
      1 PF18267
      1 PF18279
      1 PF18289
      1 PF18290
      1 PF18295
      1 PF18307
      1 PF18323
      1 PF18418
      1 PF18422
      1 PF18424
      1 PF18434
      1 PF18437
      1 PF18439
      1 PF18450
      1 PF18453
      1 PF18455
      1 PF18459
      1 PF18463
      1 PF18464
      1 PF18503
      1 PF18594
      1 PF18608
      1 PF18703
      1 PF18704
      1 PF18706
      1 PF18770
      1 PF18773
      1 PF18777
      1 PF18778
      1 PF18784
      1 PF18787
      1 PF18831
      1 PF18972
      2 PF00034
      2 PF00070
      2 PF00162
      2 PF00184
      2 PF00199
      2 PF00208
      2 PF00215
      2 PF00220
      2 PF00281
      2 PF00312
      2 PF00384
      2 PF00416
      2 PF00446
      2 PF00453
      2 PF00468
      2 PF00490
      2 PF00497
      2 PF00542
      2 PF00580
      2 PF00673
      2 PF00727
      2 PF00811
      2 PF00831
      2 PF00865
      2 PF00886
      2 PF00918
      2 PF00919
      2 PF00931
      2 PF00940
      2 PF00941
      2 PF01025
      2 PF01035
      2 PF01114
      2 PF01133
      2 PF01148
      2 PF01196
      2 PF01218
      2 PF01254
      2 PF01257
      2 PF01283
      2 PF01286
      2 PF01296
      2 PF01315
      2 PF01368
      2 PF01411
      2 PF01419
      2 PF01541
      2 PF01549
      2 PF01583
      2 PF01588
      2 PF01594
      2 PF01599
      2 PF01632
      2 PF01658
      2 PF01687
      2 PF01713
      2 PF01745
      2 PF01747
      2 PF01765
      2 PF01777
      2 PF01844
      2 PF01847
      2 PF01871
      2 PF01875
      2 PF01900
      2 PF01918
      2 PF01929
      2 PF01958
      2 PF02025
      2 PF02044
      2 PF02046
      2 PF02058
      2 PF02083
      2 PF02104
      2 PF02126
      2 PF02144
      2 PF02163
      2 PF02233
      2 PF02245
      2 PF02254
      2 PF02269
      2 PF02285
      2 PF02290
      2 PF02320
      2 PF02436
      2 PF02475
      2 PF02578
      2 PF02594
      2 PF02597
      2 PF02598
      2 PF02607
      2 PF02628
      2 PF02637
      2 PF02668
      2 PF02686
      2 PF02696
      2 PF02749
      2 PF02773
      2 PF02778
      2 PF02812
      2 PF02823
      2 PF02837
      2 PF02870
      2 PF02921
      2 PF02922
      2 PF02935
      2 PF02948
      2 PF02965
      2 PF02978
      2 PF02994
      2 PF03079
      2 PF03088
      2 PF03089
      2 PF03099
      2 PF03126
      2 PF03227
      2 PF03266
      2 PF03291
      2 PF03321
      2 PF03343
      2 PF03439
      2 PF03447
      2 PF03450
      2 PF03453
      2 PF03454
      2 PF03483
      2 PF03485
      2 PF03487
      2 PF03491
      2 PF03523
      2 PF03540
      2 PF03561
      2 PF03604
      2 PF03615
      2 PF03671
      2 PF03735
      2 PF03801
      2 PF03813
      2 PF03849
      2 PF03870
      2 PF03908
      2 PF03911
      2 PF03951
      2 PF03972
      2 PF04006
      2 PF04037
      2 PF04054
      2 PF04081
      2 PF04095
      2 PF04096
      2 PF04104
      2 PF04112
      2 PF04121
      2 PF04145
      2 PF04147
      2 PF04152
      2 PF04158
      2 PF04177
      2 PF04180
      2 PF04191
      2 PF04192
      2 PF04241
      2 PF04446
      2 PF04457
      2 PF04488
      2 PF04494
      2 PF04568
      2 PF04572
      2 PF04577
      2 PF04593
      2 PF04622
      2 PF04627
      2 PF04643
      2 PF04644
      2 PF04668
      2 PF04669
      2 PF04676
      2 PF04685
      2 PF04695
      2 PF04721
      2 PF04762
      2 PF04768
      2 PF04800
      2 PF04822
      2 PF04868
      2 PF05002
      2 PF05008
      2 PF05014
      2 PF05019
      2 PF05020
      2 PF05022
      2 PF05039
      2 PF05111
      2 PF05127
      2 PF05162
      2 PF05177
      2 PF05178
      2 PF05181
      2 PF05182
      2 PF05251
      2 PF05277
      2 PF05282
      2 PF05291
      2 PF05348
      2 PF05350
      2 PF05378
      2 PF05391
      2 PF05405
      2 PF05428
      2 PF05438
      2 PF05439
      2 PF05463
      2 PF05466
      2 PF05499
      2 PF05511
      2 PF05572
      2 PF05631
      2 PF05645
      2 PF05764
      2 PF05825
      2 PF05859
      2 PF05873
      2 PF05890
      2 PF05934
      2 PF05956
      2 PF05958
      2 PF05983
      2 PF06025
      2 PF06052
      2 PF06071
      2 PF06079
      2 PF06090
      2 PF06214
      2 PF06221
      2 PF06248
      2 PF06375
      2 PF06393
      2 PF06398
      2 PF06401
      2 PF06407
      2 PF06419
      2 PF06427
      2 PF06441
      2 PF06541
      2 PF06566
      2 PF06638
      2 PF06658
      2 PF06662
      2 PF06699
      2 PF06728
      2 PF06752
      2 PF06783
      2 PF06807
      2 PF06809
      2 PF06825
      2 PF06831
      2 PF06859
      2 PF06862
      2 PF06870
      2 PF06883
      2 PF06886
      2 PF06905
      2 PF06937
      2 PF06954
      2 PF07039
      2 PF07047
      2 PF07084
      2 PF07086
      2 PF07096
      2 PF07163
      2 PF07175
      2 PF07213
      2 PF07297
      2 PF07304
      2 PF07334
      2 PF07347
      2 PF07400
      2 PF07448
      2 PF07491
      2 PF07542
      2 PF07558
      2 PF07576
      2 PF07711
      2 PF07713
      2 PF07749
      2 PF07787
      2 PF07807
      2 PF07923
      2 PF07928
      2 PF07942
      2 PF07947
      2 PF07967
      2 PF07975
      2 PF08066
      2 PF08070
      2 PF08083
      2 PF08084
      2 PF08122
      2 PF08123
      2 PF08145
      2 PF08146
      2 PF08147
      2 PF08158
      2 PF08159
      2 PF08168
      2 PF08204
      2 PF08210
      2 PF08212
      2 PF08221
      2 PF08227
      2 PF08239
      2 PF08293
      2 PF08333
      2 PF08372
      2 PF08377
      2 PF08384
      2 PF08391
      2 PF08418
      2 PF08424
      2 PF08427
      2 PF08512
      2 PF08519
      2 PF08540
      2 PF08543
      2 PF08567
      2 PF08574
      2 PF08590
      2 PF08620
      2 PF08621
      2 PF08625
      2 PF08652
      2 PF08659
      2 PF08661
      2 PF08696
      2 PF08737
      2 PF08743
      2 PF08771
      2 PF08773
      2 PF08790
      2 PF08797
      2 PF08801
      2 PF08825
      2 PF08831
      2 PF08839
      2 PF08914
      2 PF08919
      2 PF08934
      2 PF08954
      2 PF08983
      2 PF09004
      2 PF09030
      2 PF09032
      2 PF09033
      2 PF09036
      2 PF09060
      2 PF09072
      2 PF09079
      2 PF09090
      2 PF09104
      2 PF09121
      2 PF09133
      2 PF09141
      2 PF09164
      2 PF09165
      2 PF09173
      2 PF09236
      2 PF09247
      2 PF09257
      2 PF09262
      2 PF09263
      2 PF09298
      2 PF09310
      2 PF09326
      2 PF09329
      2 PF09332
      2 PF09340
      2 PF09354
      2 PF09377
      2 PF09384
      2 PF09431
      2 PF09446
      2 PF09666
      2 PF09696
      2 PF09726
      2 PF09733
      2 PF09740
      2 PF09747
      2 PF09751
      2 PF09756
      2 PF09762
      2 PF09767
      2 PF09772
      2 PF09777
      2 PF09779
      2 PF09785
      2 PF09787
      2 PF09789
      2 PF09793
      2 PF09804
      2 PF09805
      2 PF09813
      2 PF10018
      2 PF10044
      2 PF10146
      2 PF10155
      2 PF10158
      2 PF10164
      2 PF10167
      2 PF10176
      2 PF10185
      2 PF10195
      2 PF10203
      2 PF10209
      2 PF10212
      2 PF10217
      2 PF10224
      2 PF10225
      2 PF10228
      2 PF10233
      2 PF10243
      2 PF10272
      2 PF10276
      2 PF10288
      2 PF10350
      2 PF10366
      2 PF10377
      2 PF10392
      2 PF10394
      2 PF10430
      2 PF10442
      2 PF10461
      2 PF10474
      2 PF10476
      2 PF10484
      2 PF10487
      2 PF10488
      2 PF10491
      2 PF10496
      2 PF10497
      2 PF10498
      2 PF10510
      2 PF10511
      2 PF10521
      2 PF10525
      2 PF10537
      2 PF10562
      2 PF10596
      2 PF10597
      2 PF10598
      2 PF10606
      2 PF10631
      2 PF10637
      2 PF10639
      2 PF10642
      2 PF10644
      2 PF10856
      2 PF11032
      2 PF11037
      2 PF11221
      2 PF11411
      2 PF11464
      2 PF11510
      2 PF11547
      2 PF11573
      2 PF11594
      2 PF11597
      2 PF11600
      2 PF11605
      2 PF11608
      2 PF11652
      2 PF11698
      2 PF11712
      2 PF11718
      2 PF11722
      2 PF11732
      2 PF11771
      2 PF11779
      2 PF11803
      2 PF11817
      2 PF11914
      2 PF11923
      2 PF11942
      2 PF11968
      2 PF11979
      2 PF12022
      2 PF12054
      2 PF12063
      2 PF12153
      2 PF12157
      2 PF12162
      2 PF12178
      2 PF12185
      2 PF12188
      2 PF12210
      2 PF12213
      2 PF12220
      2 PF12230
      2 PF12231
      2 PF12232
      2 PF12237
      2 PF12248
      2 PF12269
      2 PF12304
      2 PF12325
      2 PF12328
      2 PF12356
      2 PF12360
      2 PF12374
      2 PF12397
      2 PF12402
      2 PF12430
      2 PF12436
      2 PF12460
      2 PF12465
      2 PF12490
      2 PF12494
      2 PF12497
      2 PF12530
      2 PF12572
      2 PF12576
      2 PF12584
      2 PF12589
      2 PF12598
      2 PF12610
      2 PF12631
      2 PF12657
      2 PF12678
      2 PF12689
      2 PF12705
      2 PF12719
      2 PF12734
      2 PF12742
      2 PF12743
      2 PF12745
      2 PF12765
      2 PF12767
      2 PF12769
      2 PF12770
      2 PF12772
      2 PF12813
      2 PF12826
      2 PF12922
      2 PF12923
      2 PF13041
      2 PF13233
      2 PF13243
      2 PF13245
      2 PF13297
      2 PF13299
      2 PF13353
      2 PF13361
      2 PF13364
      2 PF13507
      2 PF13564
      2 PF13570
      2 PF13574
      2 PF13599
      2 PF13661
      2 PF13669
      2 PF13688
      2 PF13705
      2 PF13718
      2 PF13725
      2 PF13738
      2 PF13851
      2 PF13866
      2 PF13867
      2 PF13870
      2 PF13949
      2 PF14047
      2 PF14050
      2 PF14237
      2 PF14306
      2 PF14374
      2 PF14381
      2 PF14413
      2 PF14465
      2 PF14473
      2 PF14538
      2 PF14545
      2 PF14566
      2 PF14593
      2 PF14617
      2 PF14621
      2 PF14631
      2 PF14655
      2 PF14661
      2 PF14664
      2 PF14687
      2 PF14698
      2 PF14705
      2 PF14721
      2 PF14761
      2 PF14762
      2 PF14765
      2 PF14768
      2 PF14770
      2 PF14773
      2 PF14776
      2 PF14781
      2 PF14784
      2 PF14802
      2 PF14816
      2 PF14822
      2 PF14825
      2 PF14881
      2 PF14895
      2 PF14911
      2 PF14917
      2 PF14920
      2 PF14923
      2 PF14929
      2 PF14933
      2 PF14935
      2 PF14939
